circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
qnn_indep_qiskit_6,6,456,450,6,385,3,1.0,2,500.0,220.0,0.44,0.0945031642913818,0.0159668922424316,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
qnn_indep_qiskit_6,6,456,450,6,385,3,1.1,3,560.0,480.0,0.8571428571428571,600.000617980957,0.0146906375885009,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qnn_indep_qiskit_6,6,456,450,6,385,3,1.2,3,560.0,480.0,0.8571428571428571,600.0005700588226,0.0146968364715576,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qnn_indep_qiskit_6,6,456,450,6,385,3,1.3,3,560.0,480.0,0.8571428571428571,600.0005791187286,0.0150299072265625,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qnn_indep_qiskit_7,7,624,617,7,527,3,1.0,3,770.0,480.0,0.6233766233766234,600.0009007453918,0.028602123260498,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
qnn_indep_qiskit_7,7,624,617,7,527,3,1.1,3,770.0,480.0,0.6233766233766234,600.0008351802826,0.0287287235260009,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
qnn_indep_qiskit_7,7,624,617,7,527,3,1.2,3,770.0,480.0,0.6233766233766234,600.0008130073547,0.0282919406890869,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
qnn_indep_qiskit_7,7,624,617,7,527,3,1.3,4,720.0,520.0,0.7222222222222222,600.0008149147034,0.0264191627502441,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
qnn_indep_qiskit_8,8,818,810,8,691,3,1.0,3,910.0,480.0,0.5274725274725275,600.0010979175568,0.0475132465362548,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[5, 2, 1]"
qnn_indep_qiskit_8,8,818,810,8,691,3,1.1,3,910.0,480.0,0.5274725274725275,600.0010328292847,0.0468111038208007,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[5, 2, 1]"
qnn_indep_qiskit_8,8,818,810,8,691,3,1.2,4,1060.0,810.0,0.7641509433962265,600.0010559558868,0.0441200733184814,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qnn_indep_qiskit_8,8,818,810,8,691,3,1.3,4,1060.0,810.0,0.7641509433962265,600.0010631084442,0.0445790290832519,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qnn_indep_qiskit_9,9,1038,1029,9,877,3,1.0,3,1100.0,480.0,0.4363636363636363,4.631300926208496,0.0778000354766845,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
qnn_indep_qiskit_9,9,1038,1029,9,877,3,1.1,4,1140.0,810.0,0.7105263157894737,600.0013120174408,0.073491096496582,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 3, 1]"
qnn_indep_qiskit_9,9,1038,1029,9,877,3,1.2,4,1140.0,810.0,0.7105263157894737,600.0013341903687,0.0739309787750244,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 3, 1]"
qnn_indep_qiskit_9,9,1038,1029,9,877,3,1.3,4,1140.0,810.0,0.7105263157894737,600.0013029575348,0.0733401775360107,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 3, 1]"
qpeexact_indep_qiskit_10,10,320,311,9,263,3,1.0,4,360.0,190.0,0.5277777777777778,600.0003798007965,0.0071499347686767,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 2, 2]"
qpeexact_indep_qiskit_10,10,320,311,9,263,3,1.1,4,360.0,190.0,0.5277777777777778,600.000433921814,0.0071470737457275,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 2, 2]"
qpeexact_indep_qiskit_10,10,320,311,9,263,3,1.2,4,360.0,190.0,0.5277777777777778,600.0004558563232,0.007106065750122,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 2, 2]"
qpeexact_indep_qiskit_10,10,320,311,9,263,3,1.3,5,400.0,290.0,0.725,600.0005037784576,0.0071468353271484,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 2]","[4, 2, 3]","[4, 4, 1]"
qpeexact_indep_qiskit_6,6,118,113,5,96,3,1.0,2,110.0,50.0,0.4545454545454545,0.019834280014038,0.0013859272003173,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 1, 2]","[3, 1, 1]"
qpeexact_indep_qiskit_6,6,118,113,5,96,3,1.1,3,90.0,110.0,1.2222222222222223,600.0001740455627,0.0013179779052734,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[1, 3, 1]","[2, 2, 1]"
qpeexact_indep_qiskit_6,6,118,113,5,96,3,1.2,3,90.0,110.0,1.2222222222222223,600.0001831054688,0.0013489723205566,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[1, 3, 1]","[2, 2, 1]"
qpeexact_indep_qiskit_6,6,118,113,5,96,3,1.3,3,90.0,110.0,1.2222222222222223,600.0001630783081,0.0012872219085693,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[1, 3, 1]","[2, 2, 1]"
qpeexact_indep_qiskit_7,7,158,152,6,129,3,1.0,3,150.0,140.0,0.9333333333333332,600.0002150535583,0.0021727085113525,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 0]","[2, 2, 2]"
qpeexact_indep_qiskit_7,7,158,152,6,129,3,1.1,3,150.0,140.0,0.9333333333333332,600.000216960907,0.0021591186523437,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 0]","[2, 2, 2]"
qpeexact_indep_qiskit_7,7,158,152,6,129,3,1.2,3,150.0,140.0,0.9333333333333332,600.000216960907,0.0021908283233642,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 0]","[2, 2, 2]"
qpeexact_indep_qiskit_7,7,158,152,6,129,3,1.3,4,210.0,140.0,0.6666666666666666,600.0002381801605,0.0019268989562988,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 3, 0]","[3, 2, 1]"
qpeexact_indep_qiskit_8,8,216,209,7,177,3,1.0,3,190.0,160.0,0.8421052631578947,600.0002360343933,0.0036349296569824,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
qpeexact_indep_qiskit_8,8,216,209,7,177,3,1.1,3,190.0,160.0,0.8421052631578947,600.0002448558807,0.0036659240722656,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
qpeexact_indep_qiskit_8,8,216,209,7,177,3,1.2,4,230.0,160.0,0.6956521739130435,600.0002770423889,0.0034160614013671,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 2, 2]","[4, 2, 1]"
qpeexact_indep_qiskit_8,8,216,209,7,177,3,1.3,4,230.0,160.0,0.6956521739130435,600.0002830028534,0.0033800601959228,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 2, 2]","[4, 2, 1]"
qpeexact_indep_qiskit_9,9,268,260,8,220,3,1.0,3,270.0,150.0,0.5555555555555556,2.408099889755249,0.0054969787597656,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
qpeexact_indep_qiskit_9,9,268,260,8,220,3,1.1,4,320.0,210.0,0.65625,600.0003778934479,0.0049920082092285,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 2, 2]"
qpeexact_indep_qiskit_9,9,268,260,8,220,3,1.2,4,320.0,210.0,0.65625,600.0003659725189,0.004941701889038,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 2, 2]"
qpeexact_indep_qiskit_9,9,268,260,8,220,3,1.3,4,320.0,210.0,0.65625,600.0003921985626,0.00496506690979,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 2, 2]"
qpeinexact_indep_qiskit_10,10,332,323,9,273,3,1.0,4,380.0,210.0,0.5526315789473685,600.0004222393036,0.0079288482666015,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 2, 2]"
qpeinexact_indep_qiskit_10,10,332,323,9,273,3,1.1,4,380.0,210.0,0.5526315789473685,600.0004060268402,0.0078399181365966,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 2, 2]"
qpeinexact_indep_qiskit_10,10,332,323,9,273,3,1.2,4,380.0,210.0,0.5526315789473685,600.0004000663757,0.0080041885375976,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[5, 2, 2]"
qpeinexact_indep_qiskit_10,10,332,323,9,273,3,1.3,5,430.0,310.0,0.7209302325581395,600.0004239082336,0.0071499347686767,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[5, 1, 3]","[4, 3, 2]"
qpeinexact_indep_qiskit_6,6,124,119,5,101,3,1.0,2,120.0,50.0,0.4166666666666667,0.0143628120422363,0.001511812210083,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 1]","[3, 1, 1]"
qpeinexact_indep_qiskit_6,6,124,119,5,101,3,1.1,3,140.0,120.0,0.8571428571428571,600.000189781189,0.0014400482177734,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 2]","[2, 2, 1]"
qpeinexact_indep_qiskit_6,6,124,119,5,101,3,1.2,3,140.0,120.0,0.8571428571428571,600.0001819133759,0.0014650821685791,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 2]","[2, 2, 1]"
qpeinexact_indep_qiskit_6,6,124,119,5,101,3,1.3,3,140.0,120.0,0.8571428571428571,600.0001840591431,0.0014431476593017,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 2]","[2, 2, 1]"
qpeinexact_indep_qiskit_7,7,170,164,6,139,3,1.0,3,180.0,160.0,0.8888888888888888,600.0002176761627,0.002471923828125,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 3]","[2, 2, 2]"
qpeinexact_indep_qiskit_7,7,170,164,6,139,3,1.1,3,180.0,160.0,0.8888888888888888,600.0002198219299,0.0024497509002685,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 3]","[2, 2, 2]"
qpeinexact_indep_qiskit_7,7,170,164,6,139,3,1.2,3,180.0,160.0,0.8888888888888888,600.0002093315125,0.0024840831756591,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 1, 3]","[2, 2, 2]"
qpeinexact_indep_qiskit_7,7,170,164,6,139,3,1.3,4,220.0,160.0,0.7272727272727273,600.0002460479736,0.0021960735321044,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[2, 2, 2]","[3, 2, 1]"
qpeinexact_indep_qiskit_8,8,216,209,7,177,3,1.0,3,190.0,160.0,0.8421052631578947,600.000253200531,0.0036511421203613,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
qpeinexact_indep_qiskit_8,8,216,209,7,177,3,1.1,3,190.0,160.0,0.8421052631578947,600.0002541542053,0.0036697387695312,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 3, 2]","[3, 2, 2]"
qpeinexact_indep_qiskit_8,8,216,209,7,177,3,1.2,4,230.0,160.0,0.6956521739130435,600.0002880096436,0.0033910274505615,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 2, 2]","[4, 2, 1]"
qpeinexact_indep_qiskit_8,8,216,209,7,177,3,1.3,4,230.0,160.0,0.6956521739130435,600.0002901554108,0.0033791065216064,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 2, 2]","[4, 2, 1]"
qpeinexact_indep_qiskit_9,9,274,266,8,225,3,1.0,3,280.0,160.0,0.5714285714285714,32.00709795951843,0.005713939666748,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[4, 2, 2]"
qpeinexact_indep_qiskit_9,9,274,266,8,225,3,1.1,4,320.0,210.0,0.65625,600.0003998279572,0.0053229331970214,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 3]","[4, 2, 2]"
qpeinexact_indep_qiskit_9,9,274,266,8,225,3,1.2,4,320.0,210.0,0.65625,600.000433921814,0.005295991897583,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 3]","[4, 2, 2]"
qpeinexact_indep_qiskit_9,9,274,266,8,225,3,1.3,4,320.0,210.0,0.65625,600.0003941059113,0.0053060054779052,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 3]","[4, 2, 2]"
qwalk-noancilla_indep_qiskit_10,10,72725,72715,10,60637,3,1.0,4,60546.0,42510.0,0.7021107917946685,1200.1525492668152,470.36832571029663,NODE-LEVEL-TIMED,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[6, 2, 2]"
qwalk-noancilla_indep_qiskit_10,10,72725,72715,10,60637,3,1.1,4,60546.0,42510.0,0.7021107917946685,1200.443461894989,471.390261888504,NODE-LEVEL-TIMED,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[6, 2, 2]"
qwalk-noancilla_indep_qiskit_10,10,72725,72715,10,60637,3,1.2,4,60546.0,42510.0,0.7021107917946685,1200.1309609413147,470.698029756546,NODE-LEVEL-TIMED,"[4, 4, 2]","[4, 4, 4]","[10, 0, 0]","[6, 2, 2]"
qwalk-noancilla_indep_qiskit_10,10,72725,72715,10,60637,3,1.3,5,45005.0,45290.0,1.0063326297078103,1200.1501240730286,464.776125907898,NODE-LEVEL-TIMED,"[5, 5, 0]","[5, 5, 5]","[10, 0, 0]","[6, 2, 2]"
qwalk-v-chain_indep_qiskit_7,7,561,554,7,440,3,1.0,3,620.0,430.0,0.6935483870967742,600.0010778903961,0.0239999294281005,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 1]","[3, 3, 1]"
qwalk-v-chain_indep_qiskit_7,7,561,554,7,440,3,1.1,3,620.0,430.0,0.6935483870967742,600.0007057189941,0.0241279602050781,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 1]","[3, 3, 1]"
qwalk-v-chain_indep_qiskit_7,7,561,554,7,440,3,1.2,3,620.0,430.0,0.6935483870967742,600.0006568431854,0.0233829021453857,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 1]","[3, 3, 1]"
qwalk-v-chain_indep_qiskit_7,7,561,554,7,440,3,1.3,4,460.0,410.0,0.8913043478260869,600.0006699562073,0.0238740444183349,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 1]","[4, 1, 2]","[4, 3, 0]"
qwalk-v-chain_indep_qiskit_9,9,949,940,9,742,3,1.0,3,780.0,720.0,0.9230769230769232,108.25586009025574,0.0674099922180175,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[4, 3, 2]"
qwalk-v-chain_indep_qiskit_9,9,949,940,9,742,3,1.1,4,1000.0,840.0,0.84,600.0012619495392,0.0653469562530517,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qwalk-v-chain_indep_qiskit_9,9,949,940,9,742,3,1.2,4,1000.0,840.0,0.84,600.001216173172,0.0649342536926269,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qwalk-v-chain_indep_qiskit_9,9,949,940,9,742,3,1.3,4,1000.0,840.0,0.84,600.0014216899872,0.0644941329956054,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
random_indep_qiskit_10,10,665,655,10,563,3,1.0,4,700.0,490.0,0.7,600.0007989406586,0.0293679237365722,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 2]","[5, 3, 2]"
random_indep_qiskit_10,10,665,655,10,563,3,1.1,4,700.0,490.0,0.7,600.0008108615875,0.029214859008789,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 2]","[5, 3, 2]"
random_indep_qiskit_10,10,665,655,10,563,3,1.2,4,700.0,490.0,0.7,600.0007882118225,0.0292651653289794,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 2]","[5, 3, 2]"
random_indep_qiskit_10,10,665,655,10,563,3,1.3,5,670.0,470.0,0.7014925373134329,600.0008130073547,0.0291759967803955,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 2]","[5, 4, 1]","[5, 4, 1]"
random_indep_qiskit_6,6,242,236,6,204,3,1.0,2,220.0,190.0,0.8636363636363636,1.535811185836792,0.0048840045928955,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[3, 2, 1]"
random_indep_qiskit_6,6,242,236,6,204,3,1.1,3,320.0,180.0,0.5625,600.0004427433014,0.0044219493865966,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
random_indep_qiskit_6,6,242,236,6,204,3,1.2,3,320.0,180.0,0.5625,600.0003757476807,0.0045008659362792,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
random_indep_qiskit_6,6,242,236,6,204,3,1.3,3,320.0,180.0,0.5625,600.0004737377167,0.0043110847473144,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
random_indep_qiskit_7,7,354,347,7,300,3,1.0,3,410.0,250.0,0.6097560975609756,600.0004739761353,0.0096540451049804,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[2, 3, 2]","[3, 3, 1]"
random_indep_qiskit_7,7,354,347,7,300,3,1.1,3,410.0,250.0,0.6097560975609756,600.0004959106445,0.0095720291137695,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[2, 3, 2]","[3, 3, 1]"
random_indep_qiskit_7,7,354,347,7,300,3,1.2,3,410.0,250.0,0.6097560975609756,600.0005068778992,0.009516954421997,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 2]","[2, 3, 2]","[3, 3, 1]"
random_indep_qiskit_7,7,354,347,7,300,3,1.3,4,410.0,260.0,0.6341463414634146,600.0005168914795,0.0082910060882568,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[3, 1, 3]","[4, 2, 1]"
random_indep_qiskit_8,8,473,465,8,402,3,1.0,3,490.0,330.0,0.673469387755102,600.0005879402161,0.0154199600219726,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[4, 2, 2]"
random_indep_qiskit_8,8,473,465,8,402,3,1.1,3,490.0,330.0,0.673469387755102,600.0006039142609,0.0157358646392822,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 3]","[4, 2, 2]"
random_indep_qiskit_8,8,473,465,8,402,3,1.2,4,580.0,370.0,0.6379310344827587,600.0006349086761,0.0151190757751464,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 2, 2]"
random_indep_qiskit_8,8,473,465,8,402,3,1.3,4,580.0,370.0,0.6379310344827587,600.0006740093231,0.015172004699707,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 2, 2]"
random_indep_qiskit_9,9,516,507,9,437,3,1.0,3,330.0,270.0,0.8181818181818182,128.70496892929077,0.0195479393005371,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 2, 2]"
random_indep_qiskit_9,9,516,507,9,437,3,1.1,4,670.0,470.0,0.7014925373134329,600.0006811618805,0.015737771987915,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 1]","[4, 3, 2]"
random_indep_qiskit_9,9,516,507,9,437,3,1.2,4,670.0,470.0,0.7014925373134329,600.000669002533,0.0158700942993164,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 1]","[4, 3, 2]"
random_indep_qiskit_9,9,516,507,9,437,3,1.3,4,670.0,470.0,0.7014925373134329,600.000696182251,0.0159227848052978,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 4, 1]","[4, 3, 2]"
realamprandom_indep_qiskit_10,10,870,860,10,725,3,1.0,4,1030.0,770.0,0.7475728155339806,600.0010890960693,0.0520780086517334,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
realamprandom_indep_qiskit_10,10,870,860,10,725,3,1.1,4,1030.0,770.0,0.7475728155339806,600.0010550022125,0.0512659549713134,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
realamprandom_indep_qiskit_10,10,870,860,10,725,3,1.2,4,1030.0,770.0,0.7475728155339806,600.001051902771,0.0507724285125732,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
realamprandom_indep_qiskit_10,10,870,860,10,725,3,1.3,5,1050.0,880.0,0.8380952380952381,600.0011100769043,0.0503067970275878,NODE-LEVEL-TIMED,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
realamprandom_indep_qiskit_6,6,306,300,6,255,3,1.0,2,360.0,160.0,0.4444444444444444,0.0436911582946777,0.0079739093780517,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
realamprandom_indep_qiskit_6,6,306,300,6,255,3,1.1,3,370.0,340.0,0.918918918918919,600.0003941059113,0.0074267387390136,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
realamprandom_indep_qiskit_6,6,306,300,6,255,3,1.2,3,370.0,340.0,0.918918918918919,600.0004432201385,0.0074479579925537,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
realamprandom_indep_qiskit_6,6,306,300,6,255,3,1.3,3,370.0,340.0,0.918918918918919,600.0004086494446,0.0073988437652587,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
realamprandom_indep_qiskit_7,7,420,413,7,350,3,1.0,3,510.0,340.0,0.6666666666666666,600.0005369186401,0.0138790607452392,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
realamprandom_indep_qiskit_7,7,420,413,7,350,3,1.1,3,510.0,340.0,0.6666666666666666,600.0005309581757,0.0136840343475341,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
realamprandom_indep_qiskit_7,7,420,413,7,350,3,1.2,3,510.0,340.0,0.6666666666666666,600.0005881786346,0.0129351615905761,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
realamprandom_indep_qiskit_7,7,420,413,7,350,3,1.3,4,540.0,350.0,0.6481481481481481,600.0005502700806,0.0124280452728271,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
realamprandom_indep_qiskit_8,8,552,544,8,460,3,1.0,3,670.0,340.0,0.5074626865671642,600.0006630420685,0.0238499641418457,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
realamprandom_indep_qiskit_8,8,552,544,8,460,3,1.1,3,670.0,340.0,0.5074626865671642,600.0007128715515,0.0232610702514648,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
realamprandom_indep_qiskit_8,8,552,544,8,460,3,1.2,4,770.0,560.0,0.7272727272727273,600.0006966590881,0.0215260982513427,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
realamprandom_indep_qiskit_8,8,552,544,8,460,3,1.3,4,770.0,560.0,0.7272727272727273,600.0007040500641,0.0244719982147216,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
realamprandom_indep_qiskit_9,9,702,693,9,585,3,1.0,3,810.0,340.0,0.419753086419753,3.035822868347168,0.035182237625122,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
realamprandom_indep_qiskit_9,9,702,693,9,585,3,1.1,4,820.0,770.0,0.9390243902439024,600.0008738040924,0.0341150760650634,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
realamprandom_indep_qiskit_9,9,702,693,9,585,3,1.2,4,820.0,770.0,0.9390243902439024,600.0009307861328,0.0336561203002929,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
realamprandom_indep_qiskit_9,9,702,693,9,585,3,1.3,4,820.0,770.0,0.9390243902439024,600.0008850097656,0.0331418514251709,NODE-LEVEL-TIMED,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
routing_indep_qiskit_6,6,126,120,6,105,3,1.0,2,60.0,60.0,1.0,0.0261430740356445,0.0015730857849121,NODE-LEVEL-TIMED,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
routing_indep_qiskit_6,6,126,120,6,105,3,1.1,3,70.0,70.0,1.0,600.0001769065857,0.0014379024505615,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 0, 3]","[3, 2, 1]"
routing_indep_qiskit_6,6,126,120,6,105,3,1.2,3,70.0,70.0,1.0,600.0001709461212,0.0014309883117675,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 0, 3]","[3, 2, 1]"
routing_indep_qiskit_6,6,126,120,6,105,3,1.3,3,70.0,70.0,1.0,600.0001790523529,0.0014359951019287,NODE-LEVEL-TIMED,"[3, 3, 3]","[3, 3, 3]","[3, 0, 3]","[3, 2, 1]"
