workload_file,model,origin,n_qubits,best_method,best_cost,win_margin,methods_tested
qft_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,4419,0,1
qft_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,4496,0,1
qft_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,50,0,1
qft_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,4579,0,1
qft_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,4663,0,1
qft_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,4751,0,1
qft_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,4829,0,1
qft_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,4916,0,1
qft_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,5006,0,1
qft_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,5095,0,1
qft_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,5179,0,1
qft_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,5264,0,1
qft_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,5353,0,1
qft_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,60,0,1
qft_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,5449,0,1
qft_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,5534,0,1
qft_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,5635,0,1
qft_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,5721,0,1
qft_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,5816,0,1
qft_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,5900,0,1
qft_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,6000,0,1
qft_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,6093,0,1
qft_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,6188,0,1
qft_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,6291,0,1
qft_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,63,0,1
qft_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,6385,0,1
qft_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,78,0,1
qft_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,91,0,1
qft_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,102,0,1
qft_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,111,0,1
qft_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,128,0,1
qft_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,141,0,1
qft_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,2,0,1
qft_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,158,0,1
qft_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,167,0,1
qft_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,190,0,1
qft_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,209,0,1
qft_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,227,0,1
qft_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,240,0,1
qft_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,261,0,1
qft_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,282,0,1
qft_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,306,0,1
qft_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,324,0,1
qft_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,4,0,1
qft_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,349,0,1
qft_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,371,0,1
qft_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,398,0,1
qft_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,412,0,1
qft_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,447,0,1
qft_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,473,0,1
qft_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,502,0,1
qft_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,522,0,1
qft_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,554,0,1
qft_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,586,0,1
qft_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,8,0,1
qft_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,615,0,1
qft_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,640,0,1
qft_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,677,0,1
qft_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,712,0,1
qft_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,742,0,1
qft_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,775,0,1
qft_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,808,0,1
qft_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,841,0,1
qft_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,882,0,1
qft_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,916,0,1
qft_indep_qiskit_5.qasm,Circuit,MQTBench,0,greedy_hdh,0,0,1
qft_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,951,0,1
qft_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,996,0,1
qft_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,1035,0,1
qft_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,1067,0,1
qft_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,1113,0,1
qft_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,1154,0,1
qft_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,1197,0,1
qft_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,1235,0,1
qft_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,1280,0,1
qft_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,1329,0,1
qft_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,14,0,1
qft_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,1374,0,1
qft_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,1413,0,1
qft_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,1462,0,1
qft_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,1512,0,1
qft_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,1555,0,1
qft_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,1600,0,1
qft_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,1653,0,1
qft_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,1709,0,1
qft_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,1756,0,1
qft_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,1811,0,1
qft_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,21,0,1
qft_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,1859,0,1
qft_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,1919,0,1
qft_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,1973,0,1
qft_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,2021,0,1
qft_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,2080,0,1
qft_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,2138,0,1
qft_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,2197,0,1
qft_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,2248,0,1
qft_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,2310,0,1
qft_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,2372,0,1
qft_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,26,0,1
qft_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,2430,0,1
qft_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,2487,0,1
qft_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,2553,0,1
qft_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,2610,0,1
qft_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,2678,0,1
qft_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,2735,0,1
qft_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,2803,0,1
qft_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,2869,0,1
qft_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,2937,0,1
qft_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,3003,0,1
qft_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,29,0,1
qft_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,3069,0,1
qft_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,3142,0,1
qft_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,3209,0,1
qft_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,3279,0,1
qft_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,3349,0,1
qft_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,3418,0,1
qft_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,3493,0,1
qft_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,3556,0,1
qft_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,3634,0,1
qft_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,3708,0,1
qftentangled_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,44,0,1
qftentangled_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,3848,0,1
qftentangled_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,3903,0,1
qftentangled_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,4008,0,1
qftentangled_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,4083,0,1
qftentangled_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,4147,0,1
qftentangled_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,4233,0,1
qftentangled_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,4312,0,1
qftentangled_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,4392,0,1
qftentangled_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,4479,0,1
qftentangled_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,4557,0,1
qftentangled_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,53,0,1
qftentangled_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,4634,0,1
qftentangled_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,4721,0,1
qftentangled_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,4804,0,1
qftentangled_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,4890,0,1
qftentangled_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,4971,0,1
qftentangled_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,5057,0,1
qftentangled_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,5152,0,1
qftentangled_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,5234,0,1
qftentangled_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,5338,0,1
qftentangled_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,5422,0,1
qftentangled_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,64,0,1
qftentangled_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,5512,0,1
qftentangled_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,5601,0,1
qftentangled_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,5684,0,1
qftentangled_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,5773,0,1
qftentangled_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,5871,0,1
qftentangled_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,5966,0,1
qftentangled_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,6066,0,1
qftentangled_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,6154,0,1
qftentangled_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,6265,0,1
qftentangled_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,6342,0,1
qftentangled_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,74,0,1
qftentangled_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,6456,0,1
qftentangled_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,88,0,1
qftentangled_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,95,0,1
qftentangled_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,110,0,1
qftentangled_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,121,0,1
qftentangled_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,140,0,1
qftentangled_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,151,0,1
qftentangled_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,3,0,1
qftentangled_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,172,0,1
qftentangled_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,183,0,1
qftentangled_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,200,0,1
qftentangled_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,217,0,1
qftentangled_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,240,0,1
qftentangled_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,250,0,1
qftentangled_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,272,0,1
qftentangled_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,296,0,1
qftentangled_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,318,0,1
qftentangled_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,343,0,1
qftentangled_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,6,0,1
qftentangled_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,368,0,1
qftentangled_indep_qiskit_31.qasm,Circuit,MQTBench,31,greedy_hdh,384,0,1
qftentangled_indep_qiskit_32.qasm,Circuit,MQTBench,32,greedy_hdh,411,0,1
qftentangled_indep_qiskit_33.qasm,Circuit,MQTBench,33,greedy_hdh,434,0,1
qftentangled_indep_qiskit_34.qasm,Circuit,MQTBench,34,greedy_hdh,463,0,1
qftentangled_indep_qiskit_35.qasm,Circuit,MQTBench,35,greedy_hdh,488,0,1
qftentangled_indep_qiskit_36.qasm,Circuit,MQTBench,36,greedy_hdh,517,0,1
qftentangled_indep_qiskit_37.qasm,Circuit,MQTBench,37,greedy_hdh,542,0,1
qftentangled_indep_qiskit_38.qasm,Circuit,MQTBench,38,greedy_hdh,571,0,1
qftentangled_indep_qiskit_39.qasm,Circuit,MQTBench,39,greedy_hdh,603,0,1
qftentangled_indep_qiskit_4.qasm,Circuit,MQTBench,4,greedy_hdh,11,0,1
qftentangled_indep_qiskit_40.qasm,Circuit,MQTBench,40,greedy_hdh,637,0,1
qftentangled_indep_qiskit_41.qasm,Circuit,MQTBench,41,greedy_hdh,663,0,1
qftentangled_indep_qiskit_42.qasm,Circuit,MQTBench,42,greedy_hdh,698,0,1
qftentangled_indep_qiskit_43.qasm,Circuit,MQTBench,43,greedy_hdh,733,0,1
qftentangled_indep_qiskit_44.qasm,Circuit,MQTBench,44,greedy_hdh,763,0,1
qftentangled_indep_qiskit_45.qasm,Circuit,MQTBench,45,greedy_hdh,790,0,1
qftentangled_indep_qiskit_46.qasm,Circuit,MQTBench,46,greedy_hdh,828,0,1
qftentangled_indep_qiskit_47.qasm,Circuit,MQTBench,47,greedy_hdh,860,0,1
qftentangled_indep_qiskit_48.qasm,Circuit,MQTBench,48,greedy_hdh,906,0,1
qftentangled_indep_qiskit_49.qasm,Circuit,MQTBench,49,greedy_hdh,939,0,1
qftentangled_indep_qiskit_5.qasm,Circuit,MQTBench,5,greedy_hdh,13,0,1
qftentangled_indep_qiskit_50.qasm,Circuit,MQTBench,50,greedy_hdh,976,0,1
qftentangled_indep_qiskit_51.qasm,Circuit,MQTBench,51,greedy_hdh,1028,0,1
qftentangled_indep_qiskit_52.qasm,Circuit,MQTBench,52,greedy_hdh,1056,0,1
qftentangled_indep_qiskit_53.qasm,Circuit,MQTBench,53,greedy_hdh,1095,0,1
qftentangled_indep_qiskit_54.qasm,Circuit,MQTBench,54,greedy_hdh,1137,0,1
qftentangled_indep_qiskit_55.qasm,Circuit,MQTBench,55,greedy_hdh,1185,0,1
qftentangled_indep_qiskit_56.qasm,Circuit,MQTBench,56,greedy_hdh,1225,0,1
qftentangled_indep_qiskit_57.qasm,Circuit,MQTBench,57,greedy_hdh,1256,0,1
qftentangled_indep_qiskit_58.qasm,Circuit,MQTBench,58,greedy_hdh,1310,0,1
qftentangled_indep_qiskit_59.qasm,Circuit,MQTBench,59,greedy_hdh,1353,0,1
qftentangled_indep_qiskit_6.qasm,Circuit,MQTBench,6,greedy_hdh,19,0,1
qftentangled_indep_qiskit_60.qasm,Circuit,MQTBench,60,greedy_hdh,1410,0,1
qftentangled_indep_qiskit_61.qasm,Circuit,MQTBench,61,greedy_hdh,1442,0,1
qftentangled_indep_qiskit_62.qasm,Circuit,MQTBench,62,greedy_hdh,1488,0,1
qftentangled_indep_qiskit_63.qasm,Circuit,MQTBench,63,greedy_hdh,1544,0,1
qftentangled_indep_qiskit_64.qasm,Circuit,MQTBench,64,greedy_hdh,1587,0,1
qftentangled_indep_qiskit_65.qasm,Circuit,MQTBench,65,greedy_hdh,1646,0,1
qftentangled_indep_qiskit_66.qasm,Circuit,MQTBench,66,greedy_hdh,1679,0,1
qftentangled_indep_qiskit_67.qasm,Circuit,MQTBench,67,greedy_hdh,1746,0,1
qftentangled_indep_qiskit_68.qasm,Circuit,MQTBench,68,greedy_hdh,1783,0,1
qftentangled_indep_qiskit_69.qasm,Circuit,MQTBench,69,greedy_hdh,1838,0,1
qftentangled_indep_qiskit_7.qasm,Circuit,MQTBench,7,greedy_hdh,26,0,1
qftentangled_indep_qiskit_70.qasm,Circuit,MQTBench,70,greedy_hdh,1902,0,1
qftentangled_indep_qiskit_71.qasm,Circuit,MQTBench,71,greedy_hdh,1954,0,1
qftentangled_indep_qiskit_72.qasm,Circuit,MQTBench,72,greedy_hdh,2008,0,1
qftentangled_indep_qiskit_73.qasm,Circuit,MQTBench,73,greedy_hdh,2056,0,1
qftentangled_indep_qiskit_74.qasm,Circuit,MQTBench,74,greedy_hdh,2114,0,1
qftentangled_indep_qiskit_75.qasm,Circuit,MQTBench,75,greedy_hdh,2172,0,1
qftentangled_indep_qiskit_76.qasm,Circuit,MQTBench,76,greedy_hdh,2234,0,1
qftentangled_indep_qiskit_77.qasm,Circuit,MQTBench,77,greedy_hdh,2289,0,1
qftentangled_indep_qiskit_78.qasm,Circuit,MQTBench,78,greedy_hdh,2353,0,1
qftentangled_indep_qiskit_79.qasm,Circuit,MQTBench,79,greedy_hdh,2418,0,1
qftentangled_indep_qiskit_8.qasm,Circuit,MQTBench,8,greedy_hdh,31,0,1
qftentangled_indep_qiskit_80.qasm,Circuit,MQTBench,80,greedy_hdh,2475,0,1
qftentangled_indep_qiskit_81.qasm,Circuit,MQTBench,81,greedy_hdh,2530,0,1
qftentangled_indep_qiskit_82.qasm,Circuit,MQTBench,82,greedy_hdh,2597,0,1
qftentangled_indep_qiskit_83.qasm,Circuit,MQTBench,83,greedy_hdh,2665,0,1
qftentangled_indep_qiskit_84.qasm,Circuit,MQTBench,84,greedy_hdh,2713,0,1
qftentangled_indep_qiskit_85.qasm,Circuit,MQTBench,85,greedy_hdh,2783,0,1
qftentangled_indep_qiskit_86.qasm,Circuit,MQTBench,86,greedy_hdh,2852,0,1
qftentangled_indep_qiskit_87.qasm,Circuit,MQTBench,87,greedy_hdh,2933,0,1
qftentangled_indep_qiskit_88.qasm,Circuit,MQTBench,88,greedy_hdh,2982,0,1
qftentangled_indep_qiskit_89.qasm,Circuit,MQTBench,89,greedy_hdh,3047,0,1
qftentangled_indep_qiskit_9.qasm,Circuit,MQTBench,9,greedy_hdh,32,0,1
qftentangled_indep_qiskit_90.qasm,Circuit,MQTBench,90,greedy_hdh,3120,0,1
qftentangled_indep_qiskit_91.qasm,Circuit,MQTBench,91,greedy_hdh,3187,0,1
qftentangled_indep_qiskit_92.qasm,Circuit,MQTBench,92,greedy_hdh,3263,0,1
qftentangled_indep_qiskit_93.qasm,Circuit,MQTBench,93,greedy_hdh,3316,0,1
qftentangled_indep_qiskit_94.qasm,Circuit,MQTBench,94,greedy_hdh,3390,0,1
qftentangled_indep_qiskit_95.qasm,Circuit,MQTBench,95,greedy_hdh,3467,0,1
qftentangled_indep_qiskit_96.qasm,Circuit,MQTBench,96,greedy_hdh,3537,0,1
qftentangled_indep_qiskit_97.qasm,Circuit,MQTBench,97,greedy_hdh,3604,0,1
qftentangled_indep_qiskit_98.qasm,Circuit,MQTBench,98,greedy_hdh,3686,0,1
qftentangled_indep_qiskit_99.qasm,Circuit,MQTBench,99,greedy_hdh,3761,0,1
qnn_indep_qiskit_10.qasm,Circuit,MQTBench,10,greedy_hdh,148,0,1
qnn_indep_qiskit_100.qasm,Circuit,MQTBench,100,greedy_hdh,15041,0,1
qnn_indep_qiskit_101.qasm,Circuit,MQTBench,101,greedy_hdh,15330,0,1
qnn_indep_qiskit_102.qasm,Circuit,MQTBench,102,greedy_hdh,15668,0,1
qnn_indep_qiskit_103.qasm,Circuit,MQTBench,103,greedy_hdh,15966,0,1
qnn_indep_qiskit_104.qasm,Circuit,MQTBench,104,greedy_hdh,16281,0,1
qnn_indep_qiskit_105.qasm,Circuit,MQTBench,105,greedy_hdh,16569,0,1
qnn_indep_qiskit_106.qasm,Circuit,MQTBench,106,greedy_hdh,16902,0,1
qnn_indep_qiskit_107.qasm,Circuit,MQTBench,107,greedy_hdh,17227,0,1
qnn_indep_qiskit_108.qasm,Circuit,MQTBench,108,greedy_hdh,17530,0,1
qnn_indep_qiskit_109.qasm,Circuit,MQTBench,109,greedy_hdh,17857,0,1
qnn_indep_qiskit_11.qasm,Circuit,MQTBench,11,greedy_hdh,185,0,1
qnn_indep_qiskit_110.qasm,Circuit,MQTBench,110,greedy_hdh,18205,0,1
qnn_indep_qiskit_111.qasm,Circuit,MQTBench,111,greedy_hdh,18524,0,1
qnn_indep_qiskit_112.qasm,Circuit,MQTBench,112,greedy_hdh,18880,0,1
qnn_indep_qiskit_113.qasm,Circuit,MQTBench,113,greedy_hdh,19189,0,1
qnn_indep_qiskit_114.qasm,Circuit,MQTBench,114,greedy_hdh,19535,0,1
qnn_indep_qiskit_115.qasm,Circuit,MQTBench,115,greedy_hdh,19890,0,1
qnn_indep_qiskit_116.qasm,Circuit,MQTBench,116,greedy_hdh,20238,0,1
qnn_indep_qiskit_117.qasm,Circuit,MQTBench,117,greedy_hdh,20581,0,1
qnn_indep_qiskit_118.qasm,Circuit,MQTBench,118,greedy_hdh,20928,0,1
qnn_indep_qiskit_119.qasm,Circuit,MQTBench,119,greedy_hdh,21301,0,1
qnn_indep_qiskit_12.qasm,Circuit,MQTBench,12,greedy_hdh,223,0,1
qnn_indep_qiskit_120.qasm,Circuit,MQTBench,120,greedy_hdh,21653,0,1
qnn_indep_qiskit_121.qasm,Circuit,MQTBench,121,greedy_hdh,22012,0,1
qnn_indep_qiskit_122.qasm,Circuit,MQTBench,122,greedy_hdh,22385,0,1
qnn_indep_qiskit_123.qasm,Circuit,MQTBench,123,greedy_hdh,22741,0,1
qnn_indep_qiskit_124.qasm,Circuit,MQTBench,124,greedy_hdh,23107,0,1
qnn_indep_qiskit_125.qasm,Circuit,MQTBench,125,greedy_hdh,23482,0,1
qnn_indep_qiskit_126.qasm,Circuit,MQTBench,126,greedy_hdh,23873,0,1
qnn_indep_qiskit_127.qasm,Circuit,MQTBench,127,greedy_hdh,24261,0,1
qnn_indep_qiskit_128.qasm,Circuit,MQTBench,128,greedy_hdh,24635,0,1
qnn_indep_qiskit_129.qasm,Circuit,MQTBench,129,greedy_hdh,24990,0,1
qnn_indep_qiskit_13.qasm,Circuit,MQTBench,13,greedy_hdh,251,0,1
qnn_indep_qiskit_130.qasm,Circuit,MQTBench,130,greedy_hdh,25410,0,1
qnn_indep_qiskit_14.qasm,Circuit,MQTBench,14,greedy_hdh,295,0,1
qnn_indep_qiskit_15.qasm,Circuit,MQTBench,15,greedy_hdh,343,0,1
qnn_indep_qiskit_16.qasm,Circuit,MQTBench,16,greedy_hdh,393,0,1
qnn_indep_qiskit_17.qasm,Circuit,MQTBench,17,greedy_hdh,429,0,1
qnn_indep_qiskit_18.qasm,Circuit,MQTBench,18,greedy_hdh,492,0,1
qnn_indep_qiskit_19.qasm,Circuit,MQTBench,19,greedy_hdh,551,0,1
qnn_indep_qiskit_2.qasm,Circuit,MQTBench,2,greedy_hdh,5,0,1
qnn_indep_qiskit_20.qasm,Circuit,MQTBench,20,greedy_hdh,612,0,1
qnn_indep_qiskit_21.qasm,Circuit,MQTBench,21,greedy_hdh,659,0,1
qnn_indep_qiskit_22.qasm,Circuit,MQTBench,22,greedy_hdh,726,0,1
qnn_indep_qiskit_23.qasm,Circuit,MQTBench,23,greedy_hdh,807,0,1
qnn_indep_qiskit_24.qasm,Circuit,MQTBench,24,greedy_hdh,881,0,1
qnn_indep_qiskit_25.qasm,Circuit,MQTBench,25,greedy_hdh,934,0,1
qnn_indep_qiskit_26.qasm,Circuit,MQTBench,26,greedy_hdh,1017,0,1
qnn_indep_qiskit_27.qasm,Circuit,MQTBench,27,greedy_hdh,1109,0,1
qnn_indep_qiskit_28.qasm,Circuit,MQTBench,28,greedy_hdh,1192,0,1
qnn_indep_qiskit_29.qasm,Circuit,MQTBench,29,greedy_hdh,1268,0,1
qnn_indep_qiskit_3.qasm,Circuit,MQTBench,3,greedy_hdh,14,0,1
qnn_indep_qiskit_30.qasm,Circuit,MQTBench,30,greedy_hdh,1361,0,1
